,x,y,z
281435,320038.5,6398179.5,58.3885
281436,320039.5,6398179.5,58.7686
281437,320039.0,6398179.0,58.3248
281438,320037.5,6398178.5,57.501
281439,320038.5,6398178.5,57.881
281440,320040.5,6398179.5,59.1486
281441,320041.5,6398179.5,59.5286
281442,320042.0,6398180.0,59.9724
281443,320043.5,6398180.5,60.7962
281444,320044.5,6398180.5,61.1762
281445,320045.0,6398181.0,61.62
281446,320046.5,6398181.5,62.4438
281447,320047.5,6398181.5,62.8238
281448,320048.0,6398182.0,63.2676
281449,320045.5,6398181.5,62.0638
281450,320046.0,6398182.0,62.5075
281451,320044.5,6398181.5,61.6838
281452,320041.5,6398180.5,60.0361
281453,320042.5,6398180.5,60.4162
281454,320043.0,6398181.0,60.86
281455,320041.5,6398182.5,60.9305
281456,320042.5,6398182.5,61.3105
281457,320043.5,6398182.5,61.6906
281458,320044.5,6398182.5,62.0705
281459,320043.0,6398183.0,61.6336
281460,320043.5,6398183.5,61.9566
281461,320042.5,6398183.5,61.5766
281462,320045.5,6398182.5,62.4506
281463,320046.5,6398182.5,62.8306
281464,320047.5,6398182.5,63.2106
281465,320048.5,6398182.5,63.5906
281466,320047.0,6398183.0,63.1536
281467,320047.5,6398183.5,63.4767
281468,320046.5,6398183.5,63.0966
281469,320046.0,6398184.0,63.0396
281470,320046.5,6398184.5,63.3627
281471,320045.5,6398184.5,62.9827
281472,320045.0,6398185.0,62.9257
281473,320045.5,6398185.5,63.2487
281474,320044.5,6398185.5,62.8688
281475,320044.5,6398184.5,62.6026
281476,320043.5,6398184.5,62.2226
281477,320044.0,6398184.0,62.2796
281478,320045.0,6398183.0,62.3936
281479,320045.5,6398183.5,62.7166
281480,320044.5,6398183.5,62.3366
281481,320040.5,6398182.0,60.2377
281482,320041.0,6398182.5,60.5608
281483,320041.5,6398183.0,60.8838
281484,320042.0,6398183.5,61.2068
281485,320040.5,6398182.5,60.191
281486,320040.0,6398182.5,59.8213
281487,320039.5,6398182.0,59.4983
281488,320042.5,6398184.0,61.5299
281489,320043.0,6398184.5,61.853
281490,320043.5,6398185.0,62.1759
281491,320044.0,6398185.5,62.499
281492,320042.5,6398184.5,61.4832
281493,320042.0,6398184.5,61.1134
281494,320041.5,6398184.0,60.7905
281495,320040.5,6398183.5,60.0976
281496,320040.0,6398183.5,59.728
281497,320039.5,6398183.0,59.4049
281498,320038.5,6398182.5,58.7122
281499,320038.0,6398182.5,58.3424
281500,320037.5,6398182.0,58.0193
281501,320039.0,6398182.5,59.0818
281502,320038.5,6398182.0,58.7588
281503,320039.5,6398182.5,59.4516
281504,320041.5,6398183.5,60.8372
281505,320041.0,6398183.5,60.4674
281506,320040.5,6398183.0,60.1443
281507,320040.0,6398181.5,59.7939
281508,320039.5,6398181.5,59.4242
281509,320039.0,6398181.5,59.0545
281510,320039.5,6398181.0,59.3502
281511,320039.0,6398180.5,58.9063
281512,320038.5,6398181.5,58.6848
281513,320038.0,6398181.5,58.315
281514,320037.5,6398181.5,57.9453
281515,320037.5,6398181.0,57.8713
281516,320037.5,6398180.5,57.7972
281517,320037.5,6398180.0,57.7232
281518,320037.5,6398179.5,57.6491
281519,320037.5,6398179.0,57.5751
281520,320038.0,6398179.5,58.0189
281521,320038.5,6398180.0,58.4626
281522,320038.5,6398181.0,58.6107
281523,320038.0,6398180.5,58.167
281524,320038.5,6398180.5,58.5367
281525,320050.5,6398182.0,63.8599
281526,320050.0,6398181.0,63.6111
281527,320051.5,6398181.0,63.8234
281528,320052.5,6398180.0,63.7869
281529,320052.0,6398179.0,63.538
281530,320053.5,6398179.0,63.7504
281531,320053.0,6398181.0,64.0358
281532,320054.5,6398181.0,64.2482
281533,320053.5,6398182.0,64.2847
281534,320054.5,6398178.0,63.7139
281535,320054.0,6398177.0,63.465
281536,320055.5,6398177.0,63.6774
281537,320056.5,6398176.0,63.6409
281538,320056.0,6398175.0,63.392
281539,320057.5,6398175.0,63.6044
281540,320057.0,6398177.0,63.8898
281541,320058.5,6398177.0,64.1021
281542,320057.5,6398178.0,64.1386
281543,320058.0,6398179.0,64.3876
281544,320059.5,6398179.0,64.5999
281545,320058.5,6398180.0,64.6365
281546,320059.0,6398181.0,64.8853
281547,320060.5,6398181.0,65.0977
281548,320059.5,6398182.0,65.1342
281549,320057.5,6398181.0,64.673
281550,320056.5,6398182.0,64.7094
281551,320056.0,6398181.0,64.4606
281552,320055.0,6398179.0,63.9628
281553,320056.5,6398179.0,64.1752
281554,320055.5,6398180.0,64.2117
281555,320049.0,6398183.0,63.5585
281556,320050.5,6398183.0,63.7708
281557,320052.0,6398183.0,63.9832
281558,320053.5,6398183.0,64.1956
281559,320050.5,6398184.0,63.6818
281560,320050.5,6398185.0,63.5928
281561,320049.0,6398185.0,63.3803
281562,320055.0,6398183.0,64.408
281563,320056.5,6398183.0,64.6203
281564,320058.0,6398183.0,64.8327
281565,320059.5,6398183.0,65.0452
281566,320056.5,6398184.0,64.5313
281567,320056.5,6398185.0,64.4422
281568,320055.0,6398185.0,64.2299
281569,320053.5,6398186.0,63.9284
281570,320053.5,6398187.0,63.8393
281571,320052.0,6398187.0,63.6269
281572,320050.5,6398188.0,63.3255
281573,320050.5,6398189.0,63.2365
281574,320049.0,6398189.0,63.024
281575,320050.5,6398187.0,63.4146
281576,320049.0,6398187.0,63.2022
281577,320050.5,6398186.0,63.5037
281578,320053.5,6398184.0,64.1066
281579,320053.5,6398185.0,64.0174
281580,320052.0,6398185.0,63.8051
281581,320048.5,6398183.5,63.5015
281582,320048.5,6398184.5,63.4124
281583,320048.5,6398185.5,63.3234
281584,320048.0,6398184.0,63.4445
281585,320047.5,6398184.5,63.3876
281586,320048.5,6398186.5,63.2343
281587,320048.5,6398187.5,63.1452
281588,320048.5,6398188.5,63.0561
281589,320048.5,6398189.5,62.9671
281590,320048.0,6398188.0,63.0882
281591,320047.5,6398188.5,63.0313
281592,320047.5,6398187.5,63.1203
281593,320047.0,6398187.0,63.1525
281594,320046.5,6398187.5,63.0955
281595,320046.5,6398186.5,63.1846
281596,320046.0,6398186.0,63.2167
281597,320045.5,6398186.5,63.1597
281598,320046.5,6398185.5,63.2736
281599,320047.0,6398185.0,63.3306
281600,320048.0,6398186.0,63.2664
281601,320047.5,6398186.5,63.2094
281602,320047.5,6398185.5,63.2985
281603,320048.5,6398180.5,62.7873
281604,320047.0,6398180.0,61.9635
281605,320045.5,6398179.5,61.1397
281606,320049.5,6398179.5,62.7508
281607,320050.5,6398178.5,62.7142
281608,320044.0,6398179.0,60.3159
281609,320042.5,6398178.5,59.4921
281610,320041.0,6398178.0,58.6683
281611,320039.5,6398177.5,57.8445
281612,320043.5,6398177.5,59.4556
281613,320044.5,6398176.5,59.4191
281614,320046.0,6398177.0,60.2429
281615,320048.5,6398176.5,61.0302
281616,320049.5,6398175.5,60.9937
281617,320051.0,6398176.0,61.8175
281618,320053.5,6398175.5,62.6047
281619,320054.5,6398174.5,62.5682
281620,320052.5,6398176.5,62.6413
281621,320051.5,6398177.5,62.6777
281622,320046.5,6398178.5,61.1032
281623,320047.5,6398177.5,61.0667
281624,320049.0,6398178.0,61.8905
281625,320058.0,6398174.5,63.5221
281626,320058.5,6398175.5,63.771
281627,320059.5,6398176.0,63.9376
281628,320060.0,6398175.5,63.8554
281629,320060.5,6398176.5,64.1042
281630,320059.0,6398176.5,64.0199
281631,320059.5,6398177.5,64.2688
281632,320061.5,6398177.0,64.2709
281633,320062.0,6398176.5,64.1886
281634,320062.5,6398177.5,64.4375
281635,320063.5,6398178.0,64.6041
281636,320064.0,6398177.5,64.5218
281637,320064.5,6398178.5,64.7707
281638,320063.0,6398178.5,64.6863
281639,320063.5,6398179.5,64.9352
281640,320062.5,6398179.0,64.7686
281641,320062.0,6398179.5,64.8509
281642,320062.5,6398180.5,65.0997
281643,320061.5,6398180.0,64.9332
281644,320061.0,6398180.5,65.0154
281645,320061.5,6398181.5,65.2643
281646,320060.5,6398179.5,64.7665
281647,320060.0,6398178.5,64.5176
281648,320061.0,6398177.5,64.3531
281649,320061.5,6398178.5,64.602
281650,320060.5,6398178.0,64.4354
281651,320056.0,6398172.0,62.6579
281652,320053.5,6398172.5,61.8706
281653,320051.0,6398173.0,61.0833
281654,320048.5,6398173.5,60.296
281655,320052.5,6398170.5,61.1729
281656,320051.5,6398168.5,60.4752
281657,320054.0,6398168.0,61.2625
281658,320046.0,6398174.0,59.5087
281659,320043.5,6398174.5,58.7214
281660,320041.0,6398175.0,57.9341
281661,320042.5,6398172.5,58.0237
281662,320044.0,6398170.0,58.1133
281663,320045.5,6398167.5,58.2029
281664,320047.0,6398165.0,58.2925
281665,320048.5,6398162.5,58.3822
281666,320050.0,6398160.0,58.4718
281667,320049.5,6398164.5,59.0798
281668,320052.0,6398164.0,59.8671
281669,320050.5,6398166.5,59.7775
281670,320047.5,6398171.5,59.5983
281671,320046.5,6398169.5,58.9006
281672,320049.0,6398169.0,59.6879
281673,320058.0,6398172.0,63.4095
281674,320057.0,6398170.0,62.7118
281675,320056.0,6398168.0,62.0141
281676,320055.0,6398166.0,61.3164
281677,320058.0,6398168.0,62.7657
281678,320059.0,6398166.0,62.8196
281679,320060.0,6398168.0,63.5173
281680,320054.0,6398164.0,60.6188
281681,320053.0,6398162.0,59.9211
281682,320052.0,6398160.0,59.2234
281683,320054.0,6398160.0,59.975
281684,320056.0,6398160.0,60.7267
281685,320058.0,6398160.0,61.4782
281686,320060.0,6398160.0,62.2299
281687,320062.0,6398160.0,62.9815
281688,320064.0,6398160.0,63.7331
281689,320061.0,6398162.0,62.9276
281690,320062.0,6398164.0,63.6253
281691,320060.0,6398164.0,62.8736
281692,320056.0,6398164.0,61.3703
281693,320057.0,6398162.0,61.4243
281694,320058.0,6398164.0,62.1219
281695,320059.0,6398172.5,63.576
281696,320060.0,6398170.5,63.63
281697,320061.0,6398168.5,63.684
281698,320060.0,6398173.0,63.7427
281699,320061.0,6398173.5,63.9093
281700,320062.0,6398166.5,63.7379
281701,320063.0,6398164.5,63.7918
281702,320064.0,6398162.5,63.8458
281703,320065.0,6398160.5,63.8997
281704,320064.0,6398165.0,63.9585
281705,320065.0,6398165.5,64.1251
281706,320064.0,6398167.5,64.0711
281707,320064.0,6398170.0,64.1837
281708,320065.0,6398170.5,64.3504
281709,320064.0,6398172.5,64.2964
281710,320064.0,6398175.0,64.4091
281711,320065.0,6398175.5,64.5758
281712,320063.0,6398174.5,64.2425
281713,320062.0,6398174.0,64.0759
281714,320062.0,6398169.0,63.8505
281715,320063.0,6398169.5,64.0172
281716,320062.0,6398171.5,63.9632
281717,320048.25,6398191.0,62.9092
281718,320049.75,6398190.75,62.9178
281719,320049.0,6398191.75,62.892
281720,320049.75,6398192.5,62.8747
281721,320051.25,6398192.25,62.8833
281722,320050.5,6398193.25,62.8576
281723,320048.25,6398192.75,62.8662
281724,320047.5,6398193.75,62.8404
281725,320046.75,6398193.0,62.8576
281726,320051.25,6398194.0,62.8404
281727,320052.75,6398193.75,62.8489
281728,320052.0,6398194.75,62.8232
281729,320052.75,6398195.5,62.806
281730,320054.25,6398195.25,62.8145
281731,320053.5,6398196.25,62.7887
281732,320051.25,6398195.75,62.7974
281733,320050.5,6398196.75,62.7716
281734,320049.75,6398196.0,62.7888
281735,320048.25,6398196.25,62.7802
281736,320047.5,6398197.25,62.7544
281737,320046.75,6398196.5,62.7717
281738,320045.25,6398196.75,62.7631
281739,320044.5,6398197.75,62.7373
281740,320043.75,6398197.0,62.7545
281741,320046.0,6398195.75,62.7888
281742,320045.25,6398195.0,62.806
281743,320046.75,6398194.75,62.8146
281744,320049.75,6398194.25,62.8318
281745,320049.0,6398195.25,62.806
281746,320048.25,6398194.5,62.8232
281747,320047.75,6398190.5,62.9413
281748,320047.0,6398191.5,62.9155
281749,320046.25,6398192.5,62.8897
281750,320047.25,6398190.0,62.9734
281751,320046.75,6398189.5,63.0055
281752,320045.5,6398193.5,62.8639
281753,320044.75,6398194.5,62.8382
281754,320044.0,6398195.5,62.8124
281755,320043.25,6398196.5,62.7866
281756,320044.25,6398194.0,62.8703
281757,320043.75,6398193.5,62.9024
281758,320044.5,6398192.5,62.9281
281759,320044.75,6398191.0,62.986
281760,320044.25,6398190.5,63.0181
281761,320045.0,6398189.5,63.0439
281762,320045.25,6398188.0,63.1018
281763,320044.75,6398187.5,63.1339
281764,320045.75,6398188.5,63.0697
281765,320046.25,6398189.0,63.0376
281766,320045.75,6398192.0,62.9218
281767,320045.25,6398191.5,62.9539
281768,320046.0,6398190.5,62.9797
281769,320043.5,6398187.5,62.7385
281770,320043.25,6398189.0,62.6806
281771,320043.0,6398190.5,62.6227
281772,320042.75,6398192.0,62.5648
281773,320041.75,6398190.5,62.2273
281774,320040.25,6398192.0,61.7741
281775,320040.5,6398190.5,61.8319
281776,320042.5,6398193.5,62.507
281777,320042.25,6398195.0,62.4491
281778,320042.0,6398196.5,62.3913
281779,320041.75,6398198.0,62.3334
281780,320040.75,6398196.5,61.9958
281781,320039.25,6398198.0,61.5426
281782,320039.5,6398196.5,61.6004
281783,320038.25,6398196.5,61.2051
281784,320036.75,6398198.0,60.7518
281785,320037.0,6398196.5,60.8097
281786,320035.75,6398196.5,60.4143
281787,320034.25,6398198.0,59.9611
281788,320034.5,6398196.5,60.019
281789,320037.25,6398195.0,60.8676
281790,320037.5,6398193.5,60.9254
281791,320038.75,6398193.5,61.3209
281792,320041.25,6398193.5,62.1116
281793,320039.75,6398195.0,61.6583
281794,320040.0,6398193.5,61.7162
281795,320042.5,6398187.0,62.0457
281796,320041.0,6398188.5,61.5924
281797,320039.5,6398190.0,61.1392
281798,320041.5,6398186.5,61.353
281799,320040.5,6398186.0,60.6602
281800,320038.0,6398191.5,60.686
281801,320036.5,6398193.0,60.2327
281802,320035.0,6398194.5,59.7794
281803,320035.5,6398192.5,59.5399
281804,320036.0,6398190.5,59.3004
281805,320036.5,6398188.5,59.061
281806,320037.0,6398186.5,58.8214
281807,320037.5,6398184.5,58.5819
281808,320038.5,6398185.0,59.2747
281809,320039.5,6398185.5,59.9674
281810,320038.5,6398189.5,60.4464
281811,320037.5,6398189.0,59.7537
281812,320039.0,6398187.5,60.2069
281813,320046.25,6398206.0,62.2361
281814,320047.5,6398208.25,62.4091
281815,320044.75,6398208.25,61.7359
281816,320043.25,6398210.5,61.2357
281817,320044.5,6398212.75,61.4087
281818,320041.75,6398212.75,60.7355
281819,320042.0,6398208.25,61.0627
281820,320039.25,6398208.25,60.3895
281821,320040.75,6398206.0,60.8897
281822,320040.25,6398215.0,60.2352
281823,320041.5,6398217.25,60.4082
281824,320038.75,6398217.25,59.735
281825,320037.25,6398219.5,59.2348
281826,320038.5,6398221.75,59.4078
281827,320036.0,6398217.25,59.0618
281828,320034.75,6398215.0,58.8888
281829,320033.5,6398212.75,58.7159
281830,320032.25,6398210.5,58.5429
281831,320031.0,6398208.25,58.3699
281832,320029.75,6398206.0,58.1969
281833,320033.75,6398208.25,59.0431
281834,320035.25,6398206.0,59.5433
281835,320036.5,6398208.25,59.7163
281836,320039.0,6398212.75,60.0622
281837,320036.25,6398212.75,59.389
281838,320037.75,6398210.5,59.8893
281839,320047.0,6398205.0,62.4913
281840,320044.25,6398205.0,61.8181
281841,320041.5,6398205.0,61.145
281842,320038.75,6398205.0,60.4717
281843,320042.25,6398204.0,61.4002
281844,320040.25,6398203.0,60.9823
281845,320043.0,6398203.0,61.6554
281846,320036.0,6398205.0,59.7985
281847,320033.25,6398205.0,59.1254
281848,320030.5,6398205.0,58.4521
281849,320031.25,6398204.0,58.7074
281850,320032.0,6398203.0,58.9627
281851,320032.75,6398202.0,59.2179
281852,320033.5,6398201.0,59.4732
281853,320034.25,6398200.0,59.7284
281854,320035.0,6398199.0,59.9837
281855,320036.25,6398201.0,60.1464
281856,320039.0,6398201.0,60.8195
281857,320038.25,6398202.0,60.5643
281858,320036.75,6398204.0,60.0538
281859,320034.75,6398203.0,59.6358
281860,320037.5,6398203.0,60.3091
281861,320048.25,6398205.0,62.8867
281862,320046.25,6398204.0,62.4688
281863,320044.25,6398203.0,62.0508
281864,320042.25,6398202.0,61.6329
281865,320045.5,6398203.0,62.4463
281866,320044.75,6398202.0,62.4237
281867,320046.75,6398203.0,62.8416
281868,320040.25,6398201.0,61.2149
281869,320038.25,6398200.0,60.797
281870,320036.25,6398199.0,60.379
281871,320037.5,6398199.0,60.7743
281872,320038.75,6398199.0,61.1698
281873,320040.0,6398199.0,61.5652
281874,320041.25,6398199.0,61.9605
281875,320042.5,6398199.0,62.3559
281876,320043.75,6398199.0,62.7513
281877,320043.25,6398200.0,62.3785
281878,320045.25,6398201.0,62.7964
281879,320044.0,6398201.0,62.4011
281880,320041.5,6398201.0,61.6103
281881,320040.75,6398200.0,61.5877
281882,320042.75,6398201.0,62.0057
281883,320049.75,6398204.75,62.8953
281884,320049.0,6398203.75,62.8727
281885,320048.25,6398202.75,62.8502
281886,320047.5,6398201.75,62.8276
281887,320049.75,6398202.5,62.8587
281888,320050.5,6398201.25,62.8447
281889,320051.25,6398202.25,62.8673
281890,320046.75,6398200.75,62.805
281891,320046.0,6398199.75,62.7824
281892,320045.25,6398198.75,62.7599
281893,320046.75,6398198.5,62.7684
281894,320048.25,6398198.25,62.777
281895,320049.75,6398198.0,62.7856
281896,320051.25,6398197.75,62.7942
281897,320052.75,6398197.5,62.8027
281898,320054.25,6398197.25,62.8113
281899,320052.0,6398198.75,62.8167
281900,320052.75,6398199.75,62.8393
281901,320051.25,6398200.0,62.8307
281902,320048.25,6398200.5,62.8136
281903,320049.0,6398199.25,62.7996
281904,320049.75,6398200.25,62.8222
281905,320051.0,6398206.0,63.2025
281906,320051.75,6398204.75,63.1885
281907,320052.5,6398203.5,63.1745
281908,320053.25,6398202.25,63.1605
281909,320053.75,6398204.75,63.4817
281910,320055.75,6398204.75,63.7749
281911,320055.0,6398206.0,63.7889
281912,320054.0,6398201.0,63.1465
281913,320054.75,6398199.75,63.1325
281914,320055.5,6398198.5,63.1185
281915,320056.25,6398197.25,63.1045
281916,320056.75,6398199.75,63.4257
281917,320058.75,6398199.75,63.7189
281918,320058.0,6398201.0,63.7329
281919,320059.25,6398202.25,64.0401
281920,320061.25,6398202.25,64.3333
281921,320060.5,6398203.5,64.3473
281922,320061.75,6398204.75,64.6545
281923,320063.75,6398204.75,64.9477
281924,320063.0,6398206.0,64.9617
281925,320059.75,6398204.75,64.3613
281926,320059.0,6398206.0,64.3753
281927,320057.75,6398204.75,64.0681
281928,320055.25,6398202.25,63.4537
281929,320057.25,6398202.25,63.7469
281930,320056.5,6398203.5,63.7609
281931,320048.5,6398222.5,62.8424
281932,320049.0,6398223.5,62.9086
281933,320048.5,6398224.0,62.833
281934,320048.5,6398225.5,62.8237
281935,320049.0,6398226.5,62.8899
281936,320048.5,6398227.0,62.8144
281937,320048.0,6398224.5,62.7575
281938,320047.5,6398225.0,62.682
281939,320047.5,6398223.5,62.6913
281940,320048.5,6398228.5,62.805
281941,320049.0,6398229.5,62.8712
281942,320048.5,6398230.0,62.7957
281943,320048.5,6398231.5,62.7863
281944,320049.0,6398232.5,62.8525
281945,320048.5,6398233.0,62.777
281946,320048.0,6398230.5,62.7201
281947,320047.5,6398231.0,62.6446
281948,320047.5,6398229.5,62.6539
281949,320047.0,6398228.5,62.5877
281950,320046.5,6398229.0,62.5122
281951,320046.5,6398227.5,62.5216
281952,320046.0,6398226.5,62.4555
281953,320045.5,6398227.0,62.3799
281954,320045.5,6398225.5,62.3893
281955,320046.5,6398226.0,62.531
281956,320046.5,6398224.5,62.5403
281957,320047.0,6398225.5,62.6064
281958,320048.0,6398227.5,62.7388
281959,320047.5,6398228.0,62.6633
281960,320047.5,6398226.5,62.6726
281961,320047.5,6398222.25,62.4166
281962,320047.0,6398222.75,62.341
281963,320046.5,6398223.25,62.2655
281964,320046.0,6398223.75,62.19
281965,320045.5,6398223.0,61.8398
281966,320044.0,6398223.25,61.3385
281967,320044.5,6398222.75,61.414
281968,320045.5,6398224.25,62.1145
281969,320045.0,6398224.75,62.039
281970,320044.5,6398225.25,61.9635
281971,320044.0,6398225.75,61.888
281972,320043.5,6398225.0,61.5377
281973,320042.0,6398225.25,61.0364
281974,320042.5,6398224.75,61.1119
281975,320041.5,6398224.5,60.6861
281976,320040.0,6398224.75,60.1849
281977,320040.5,6398224.25,60.2604
281978,320039.5,6398224.0,59.8346
281979,320038.0,6398224.25,59.3333
281980,320038.5,6398223.75,59.4088
281981,320041.0,6398223.75,60.3359
281982,320041.5,6398223.25,60.4114
281983,320042.5,6398223.5,60.8372
281984,320044.5,6398224.0,61.6888
281985,320043.0,6398224.25,61.1875
281986,320043.5,6398223.75,61.263
281987,320049.0,6398220.0,62.9168
281988,320047.5,6398220.25,62.4155
281989,320046.0,6398220.5,61.9142
281990,320044.5,6398220.75,61.4129
281991,320047.5,6398218.25,62.4145
281992,320047.5,6398216.25,62.4134
281993,320049.0,6398216.0,62.9146
281994,320043.0,6398221.0,60.9117
281995,320041.5,6398221.25,60.4103
281996,320040.0,6398221.5,59.909
281997,320041.5,6398219.25,60.4093
281998,320043.0,6398217.0,60.9095
281999,320044.5,6398214.75,61.4097
282000,320046.0,6398212.5,61.91
282001,320047.5,6398210.25,62.4102
282002,320049.0,6398208.0,62.9104
282003,320047.5,6398212.25,62.4112
282004,320049.0,6398212.0,62.9126
282005,320047.5,6398214.25,62.4123
282006,320044.5,6398218.75,61.4119
282007,320044.5,6398216.75,61.4108
282008,320046.0,6398216.5,61.9121
282009,320051.0,6398220.0,63.21
