x,y,value
-17.159676,375.016625,0
-17.159676,380.136726,0
-17.159676,385.256828,0
-17.159676,390.376946,0
-17.159676,395.497047,0
-17.159676,400.617149,0
-17.159676,405.737267,0
-17.159676,410.857384,0
-17.159676,415.977486,0
-17.159676,421.097588,0
-17.159676,426.217705,0
-17.159676,431.337807,0
-17.159676,436.457909,0
-17.159676,441.578026,0
-17.159676,446.698143,0
-17.159676,451.818245,0
-17.159676,456.938347,0
-17.159676,462.058464,0
-17.159676,467.178566,0
-17.159676,472.298668,0
-17.159676,477.41877,0
-17.159676,482.538872,0
-17.159676,487.658989,0
-17.159676,492.779106,0
-17.159676,497.899223,0
-17.159676,503.019341,0
-17.159676,508.139458,0
-17.159676,513.259544,0
-17.159676,518.379631,0
-17.159676,523.499748,0
-17.159676,528.619865,0
-17.159676,533.739983,0
-17.159676,538.8601,0
-17.159676,543.980187,0
-17.159676,549.100273,0
-17.159676,554.22039,0
-17.159676,559.340508,0
-17.159676,564.460625,0
-17.159676,569.580742,0
-17.159676,574.700859,0
-17.159676,579.820946,0
-17.159676,584.941032,0
-17.159676,590.06115,0
-17.159676,595.181267,0
-17.159676,600.301384,0
-17.159676,605.421501,0
-17.159676,610.541618,0
-17.159676,615.661705,0
-17.159676,620.781792,0
-17.159676,625.901909,0
-17.159676,631.022026,0
-17.159676,636.142143,0
-17.159676,641.26226,0
-17.159676,646.382378,0
-17.159676,651.502464,0
-17.159676,656.622551,0
-17.159676,661.742668,0
-17.159676,666.862785,0
-17.159676,671.982903,0
-17.159676,677.10302,0
-17.159676,682.223137,0
-17.159676,687.343224,0
-17.159676,692.46331,0
-17.159676,697.583427,0
-17.159676,702.703545,0
-17.159676,707.823662,0
-17.159676,712.943779,0
-17.159676,718.063896,0
-17.159676,723.183983,0
-17.159676,728.30407,0
-17.159676,733.424187,0
-17.159676,738.544304,0
-17.159676,743.664421,0
-17.159676,748.784538,0
-17.159676,753.904625,0
-17.159676,759.024712,0
-17.159676,764.144829,0
-17.159676,769.264946,0
-17.159676,774.385063,0
-17.159676,779.50518,0
-17.159676,784.625298,0
-17.159676,789.745384,0
-17.159676,794.865471,0
-17.159676,799.985588,0
-17.159676,805.105705,0
-17.159676,810.225823,0
-17.159676,815.34594,0
-17.159676,820.466057,0
-17.159676,825.586144,0
-17.159676,830.70623,0
-17.159676,835.826347,0
-17.159676,840.946465,0
-17.159676,846.066582,0
-17.159676,851.186699,0
-17.159676,856.306816,0
-17.159676,861.426903,0
-17.159676,866.546989,0
-17.159676,871.667107,0
-17.159676,876.787224,0
-17.159676,881.907341,0
-17.159676,887.027458,0
-17.159676,892.147575,0
-17.159676,897.267662,0
-17.159676,902.387749,0
-17.159676,907.507866,0
-17.159676,912.627983,0
-17.159676,917.7481,0
-17.159676,922.868218,0
-17.159676,927.988335,0
-17.159676,933.108421,0
-17.159676,938.228508,0
-17.159676,943.348625,0
-17.159676,948.468742,0
-17.159676,953.58886,0
-17.159676,958.708977,0
-17.159676,963.829094,0
-17.159676,968.949181,0
-17.159676,974.069267,0
-17.159676,979.189385,0
-17.159676,984.309502,0
-17.159676,989.429588,0
-17.159676,994.549675,0
-17.159676,999.669792,0
-17.159676,1004.789909,0
-17.159676,1009.910027,0
-17.159676,1015.030144,0
-17.159676,1020.150261,0
-17.159676,1025.270378,0
-17.159676,1030.390495,0
-17.159676,1035.510613,0
-17.159676,1040.63073,0
-17.159676,1045.750847,0
-17.159676,1050.870964,0
-17.159676,1055.99102,0
-17.159676,1061.111076,0
-17.159676,1066.231194,0
-17.159676,1071.351311,0
-17.159676,1076.471428,0
-17.159676,1081.591545,0
-17.159676,1086.711662,0
-17.159676,1091.83178,0
-17.159676,1096.951897,0
-17.159676,1102.072014,0
-17.159676,1107.192131,0
-17.159676,1112.312248,0
-17.159676,1117.432365,0
-17.159676,1122.552422,0
-17.159676,1127.672478,0
-17.159676,1132.792595,0
-17.159676,1137.912712,0
-17.159676,1143.032829,0
-17.159676,1148.152947,0
-17.159676,1153.273064,0
